,GEOGRAPHY_CODE,final_total
964,E36000383,10
965,E36000384,0
966,E36000385,0
967,E36000386,15
968,E36000387,5
969,E36000388,5
970,E36000389,0
971,E36000390,0
972,E36000391,5
973,E36000392,5
974,E36000393,5
975,E36000394,0
976,E36000395,5
977,E36000396,5
978,E36000397,15
979,E36000398,15
980,E36000399,25
981,E36000400,25
982,E36000401,0
983,E36000402,10
984,E36000403,0
985,E36000404,0
986,E36000405,0
987,E36000406,0
988,E36000407,10
989,E36000408,10
990,E36000409,50
991,E36000410,25
992,E36000411,10
993,E36000412,10
994,E36000413,20
995,E36000414,15
996,E36000415,5
997,E36000416,5
998,E36000417,0
999,E36000418,0
1000,E36000419,15
1001,E36000420,80
1002,E36000421,0
1003,E36000422,15
1004,E36000423,65
1005,E36000424,50
1006,E36000425,55
1007,E36000426,10
1008,E36000427,0
1009,E36000428,5
1010,E36000429,5
1011,E36000430,60
1012,E36000431,20
1013,E36000432,15
1014,E36000433,5
1015,E36000434,60
1016,E36000435,20
1017,E36000436,25
1018,E36000437,55
1019,E36000438,25
1020,E36000439,5
1021,E36000440,5
1022,E36000441,5
1023,E36000442,10
1024,E36000443,10
1025,E36000444,15
1026,E36000445,10
1027,E36000446,25
1028,E36000447,70
1029,E36000448,85
1030,E36000449,5
1031,E36000450,30
1032,E36000451,80
1033,E36000452,65
1034,E36000453,100
1035,E36000454,90
1036,E36000455,20
1037,E36000456,50
1038,E36000457,45
1039,E36000458,30
1040,E36000459,25
1041,E36000460,65
1042,E36000461,35
1043,E36000462,15
1044,E36000463,15
1045,E36000464,80
1046,E36000465,45
1047,E36000466,35
1048,E36000467,25
1049,E36000468,35
1050,E36000469,45
1051,E36000470,20
1052,E36000471,40
1053,E36000472,45
1054,E36000473,45
1055,E36000474,115
1056,E36000475,30
1057,E36000476,50
1058,E36000477,10
1059,E36000478,40
1060,E36000479,5
1061,E36000480,50
1062,E36000481,50
1063,E36000482,30
1064,E36000483,40
1065,E36000484,30
1066,E36000485,30
1067,E36000486,65
1068,E36000487,20
1069,E36000488,30
1070,E36000489,10
1071,E36000490,0
1072,E36000491,0
1073,E36000492,5
1074,E36000493,0
1075,E36000494,0
1076,E36000495,5
1077,E36000496,30
1078,E36000497,10
1079,E36000498,10
1080,E36000499,15
1081,E36000500,25
1082,E36000501,35
1083,E36000502,20
1084,E36000503,10
1085,E36000504,15
1086,E36000505,5
1087,E36000506,10
1088,E36000507,25
1089,E36000508,20
1090,E36000509,10
1091,E36000510,25
1092,E36000511,30
1093,E36000512,15
1094,E36000513,30
1095,E36000514,10
1096,E36000515,40
1097,E36000516,10
1098,E36000517,30
1099,E36000518,5
1100,E36000519,70
1101,E36000520,35
1102,E36000521,20
1103,E36000522,25
1104,E36000523,10
1105,E36000524,15
1106,E36000525,105
1107,E36000526,70
1108,E36000527,35
1109,E36000528,40
1110,E36000529,50
1111,E36000530,35
1112,E36000531,30
1113,E36000532,60
1114,E36000533,15
1115,E36000534,15
1116,E36000535,15
1117,E36000536,90
1118,E36000537,55
1119,E36000538,70
1120,E36000539,50
1121,E36000540,75
1122,E36000541,35
1123,E36000542,45
1124,E36000543,10
1125,E36000544,65
1126,E36000545,40
1127,E36000546,45
1128,E36000547,45
1129,E36000548,170
1130,E36000549,45
1131,E36000550,25
1132,E36000551,70
1133,E36000552,40
1134,E36000553,40
1135,E36000554,40
1136,E36000555,35
1137,E36000556,5
1138,E36000557,10
1139,E36000558,75
1140,E36000559,40
1141,E36000560,10
1142,E36000561,20
1143,E36000562,5
1144,E36000563,10
1145,E36000564,10
1146,E36000565,5
1147,E36000566,10
1148,E36000567,0
1149,E36000568,5
1150,E36000569,0
1151,E36000570,10
1152,E36000571,0
1153,E36000572,5
1154,E36000573,25
1155,E36000574,10
1156,E36000575,5
1157,E36000576,25
1158,E36000577,10
1159,E36000578,5
1160,E36000579,0
1161,E36000580,10
1162,E36000581,0
1163,E36000582,0
1164,E36000583,5
1165,E36000584,80
1166,E36000585,50
1167,E36000586,80
1168,E36000587,25
1169,E36000588,30
1170,E36000589,160
1171,E36000590,50
1172,E36000591,50
1173,E36000592,0
1174,E36000593,5
1175,E36000594,0
1176,E36000595,10
1177,E36000596,5
1178,E36000597,10
1179,E36000598,10
1180,E36000599,20
1181,E36000600,0
1182,E36000601,10
1183,E36000602,5
1184,E36000603,10
1185,E36000604,5
1186,E36000605,15
1187,E36000606,15
1188,E36000607,20
1189,E36000608,50
1190,E36000609,5
1191,E36000610,15
1192,E36000611,20
1193,E36000612,60
1194,E36000613,5
1195,E36000614,10
1196,E36000615,15
1197,E36000616,20
1198,E36000617,30
1199,E36000618,5
1200,E36000619,30
1201,E36000620,0
1202,E36000621,15
1203,E36000622,30
1204,E36000623,20
1205,E36000624,0
1206,E36000625,10
1207,E36000626,0
1208,E36000627,10
1209,E36000628,35
1210,E36000629,20
1211,E36000630,20
1212,E36000631,70
1213,E36000632,55
1214,E36000633,185
1215,E36000634,60
1216,E36000635,120
1217,E36000636,40
1218,E36000637,80
1219,E36000638,115
1220,E36000639,20
1221,E36000640,20
1222,E36000641,10
1223,E36000642,25
1224,E36000643,25
1225,E36000644,25
1226,E36000645,20
1227,E36000646,50
1228,E36000647,115
1229,E36000648,230
1230,E36000649,115
1231,E36000650,130
1232,E36000651,25
1233,E36000652,50
1234,E36000653,5
1235,E36000654,25
1236,E36000655,35
1237,E36000656,65
1238,E36000657,15
1239,E36000658,20
1240,E36000659,45
1241,E36000660,25
1242,E36000661,35
1243,E36000662,20
1244,E36000663,125
1245,E36000664,40
1246,E36000665,20
1247,E36000666,45
1248,E36000667,80
1249,E36000668,50
1250,E36000669,90
1251,E36000670,15
1252,E36000671,40
1253,E36000672,55
1254,E36000673,15
1255,E36000674,15
1256,E36000675,40
1257,E36000676,20
1258,E36000677,45
1259,E36000678,15
1260,E36000679,20
1261,E36000680,30
1262,E36000681,30
1263,E36000682,30
1264,E36000683,45
1265,E36000684,45
1266,E36000685,20
1267,E36000686,25
1268,E36000687,10
1269,E36000688,5
1270,E36000689,25
1271,E36000690,20
1272,E36000691,20
1273,E36000692,30
1274,E36000693,40
1275,E36000694,5
1276,E36000695,40
1277,E36000696,25
1278,E36000697,20
1279,E36000698,25
1280,E36000699,55
1281,E36000700,50
1282,E36000701,15
1283,E36000702,85
1284,E36000703,15
1285,E36000704,40
1286,E36000705,70
1287,E36000706,50
1288,E36000707,95
1289,E36000708,25
1290,E36000709,25
1291,E36000710,55
1292,E36000711,65
1293,E36000712,105
1294,E36000713,100
1295,E36000714,5
1296,E36000715,30
1297,E36000716,45
1298,E36000717,30
1299,E36000718,40
1300,E36000719,85
1301,E36000720,45
1302,E36000721,35
1303,E36000722,5
1304,E36000723,75
1305,E36000724,20
1306,E36000725,80
1307,E36000726,80
1308,E36000727,80
1309,E36000728,20
1310,E36000729,70
1311,E36000730,15
1312,E36000731,10
1313,E36000732,35
1314,E36000733,10
1315,E36000734,80
1316,E36000735,35
1317,E36000736,55
1318,E36000737,70
1319,E36000738,55
1320,E36000739,40
1321,E36000740,50
1322,E36000741,20
1323,E36000742,25
1324,E36000743,30
1325,E36000744,10
1326,E36000745,35
1327,E36000746,10
1328,E36000747,60
1329,E36000748,15
1330,E36000749,35
1331,E36000750,20
1332,E36000751,75
1333,E36000752,35
1334,E36000753,35
1335,E36000754,20
1336,E36000755,50
1337,E36000756,50
1338,E36000757,25
1339,E36000758,45
1340,E36000759,45
1341,E36000760,35
1342,E36000761,100
1343,E36000762,10
1344,E36000763,30
1345,E36000764,20
1346,E36000765,30
1347,E36000766,40
1348,E36000767,35
1349,E36000768,25
1350,E36000769,210
1351,E36000770,15
1352,E36000771,85
1353,E36000772,45
1354,E36000773,75
1355,E36000774,65
1356,E36000775,65
1357,E36000776,70
1358,E36000777,15
1359,E36000778,120
1360,E36000779,10
1361,E36000780,60
1362,E36000781,80
1363,E36000782,35
1364,E36000783,75
1365,E36000784,55
1366,E36000785,20
1367,E36000786,15
1368,E36000787,20
1369,E36000788,60
1370,E36000789,50
1371,E36000790,10
1372,E36000791,10
1373,E36000792,50
1374,E36000793,15
1375,E36000794,10
1376,E36000795,35
1377,E36000796,25
1378,E36000797,25
1379,E36000798,10
1380,E36000799,75
1381,E36000800,55
1382,E36000801,80
1383,E36000802,155
1384,E36000803,15
1385,E36000804,140
1386,E36000805,135
1387,E36000806,5
1388,E36000807,20
1389,E36000808,115
1390,E36000809,40
1391,E36000810,40
1392,E36000811,25
1393,E36000812,25
1394,E36000813,30
1395,E36000814,65
1396,E36000815,45
1397,E36000816,50
1398,E36000817,35
1399,E36000818,55
1400,E36000819,45
1401,E36000820,65
1402,E36000821,60
1403,E36000822,35
1404,E36000823,35
1405,E36000824,5
1406,E36000825,10
1407,E36000826,10
1408,E36000827,5
1409,E36000828,10
1410,E36000829,10
1411,E36000830,0
1412,E36000831,10
1413,E36000832,10
1414,E36000833,10
1415,E36000834,10
1416,E36000835,5
1417,E36000836,20
1418,E36000837,5
1419,E36000838,20
1420,E36000839,5
1421,E36000840,5
1422,E36000841,0
1423,E36000842,5
1424,E36000843,0
1425,E36000844,10
1426,E36000845,5
1427,E36000846,10
1428,E36000847,15
1429,E36000848,0
1430,E36000849,20
1431,E36000850,0
1432,E36000851,5
1433,E36000852,5
1434,E36000853,5
1435,E36000854,0
1436,E36000855,0
1437,E36000856,10
1438,E36000857,10
1439,E36000858,10
1440,E36000859,10
1441,E36000860,0
1442,E36000861,0
1443,E36000862,5
1444,E36000863,10
1445,E36000864,5
1446,E36000865,10
1447,E36000866,15
1448,E36000867,10
1449,E36000868,20
1450,E36000869,10
1451,E36000870,10
1452,E36000871,5
1453,E36000872,45
1454,E36000873,40
1455,E36000874,30
1456,E36000875,40
1457,E36000876,35
1458,E36000877,35
1459,E36000878,0
1460,E36000879,45
1461,E36000880,35
1462,E36000881,30
1463,E36000882,10
1464,E36000883,15
1465,E36000884,25
1466,E36000885,5
1467,E36000886,20
