GEOGRAPHY_CODE,total
E05000362,75
E05004968,0
E05004659,0
E05007658,5
E05006838,10
E05002669,5
E05002670,15
E05003571,10
E05003572,15
E05003573,10
E05005064,20
E05007179,5
E05006366,20
E05006556,20
E05005234,20
W05000415,10
W05000260,10
E05008737,145
E05004931,50
E05004932,15
E05005395,20
E05000203,125
E05005118,20
E05003663,5
E05000376,80
E05001491,20
E05002323,60
E05000663,80
E05002345,40
E05007180,5
E05006972,20
E05005522,5
E05001355,230
E05001356,140
E05001357,140
E05005235,0
E05003197,15
E05008234,10
E05005705,5
E05000120,40
E05004054,10
E05007852,15
E05004326,5
E05004443,5
E05008763,30
E05008764,35
E05008765,15
E05008766,10
E05008767,45
E05005021,10
E05005065,65
E05003247,0
E05003248,10
E05003249,15
E05003250,0
E05003251,5
E05003252,15
E05003253,5
E05003254,5
E05003255,0
E05003256,0
E05003257,10
E05003258,0
E05003259,5
E05003260,5
E05000156,70
E05003603,10
E05004880,0
E05006615,10
E05000092,105
E05000899,345
E05000139,65
E05000093,25
E05001099,135
E05000294,25
E05000295,25
E05003604,0
E05002324,40
E05003626,0
E05001025,65
E05001860,5
W05000305,0
E05000767,85
E05003605,20
E05007206,20
E05007207,10
E05007237,35
E05003129,0
E05001898,70
E05001810,0
E05000941,85
E05000524,30
E05003974,15
E05008604,10
E05001946,10
E05001947,25
E05001948,30
E05006498,0
E05006499,15
E05005463,10
E05000223,105
E05006536,10
E05006537,20
E05006973,35
W05000480,15
E05000094,100
E05000140,70
E05008523,20
W05000955,5
E05003431,15
E05003432,15
W05000526,0
W05000527,10
E05001430,345
E05006246,0
E05001122,35
E05006431,40
E05005194,25
E05008578,0
E05004774,5
E05008588,10
E05006953,5
E05000141,65
E05005971,5
E05002708,50
E05008909,20
E05000241,125
E05007447,20
E05006642,0
E05002059,60
E05008833,55
E05005119,10
E05004707,10
E05001191,275
E05001674,40
E05004642,5
E05006041,5
E05008867,10
E05004660,10
W05000528,5
E05003574,0
E05003575,5
E05008768,80
E05007469,10
E05004444,10
E05005341,35
E05005092,5
E05004369,70
E05001290,220
W05000883,5
E05008834,25
E05008680,5
E05001949,25
E05002743,10
E05001192,415
E05003606,15
E05003607,15
E05008835,5
E05003949,5
E05006616,5
E05000985,130
E05001592,80
E05000746,165
E05008868,10
E05001742,80
E05006432,20
E05001993,85
E05001247,40
E05001248,55
E05007484,60
E05005932,130
E05004391,5
E05007335,0
E05006042,5
E05008366,5
E05001861,15
W05000129,35
E05002118,70
E05002119,75
E05002303,15
E05007000,20
E05007949,0
E05001431,80
E05003376,50
E05008562,40
E05000869,80
E05006247,0
E05003230,15
E05003217,0
E05006367,35
E05006368,65
E05006369,55
E05005627,10
E05006304,5
E05000900,225
E05002744,15
E05005195,15
E05005196,5
E05001512,75
E05007238,125
E05003218,0
E05001432,190
E05006538,0
E05005547,35
E05008055,90
E05007448,25
E05006248,10
E05006249,10
E05006250,10
E05004775,5
E05004619,5
E05000424,135
W05000306,15
E05001797,60
E05000637,0
E05008910,15
E05001452,125
E05000901,120
E05001994,55
E05001291,15
E05005367,10
E05008632,30
E05006974,30
E05002216,240
E05007208,5
E05002689,0
E05008681,55
E05002060,5
E05001492,55
E05008235,15
E05006500,20
E05000181,55
E05008869,35
E05000446,90
E05001193,445
E05004026,80
E05008494,15
E05008495,15
E05005881,70
E05007110,10
E05007367,20
E05006433,5
E05002304,10
E05004158,0
E05001950,10
E05001078,95
W05000373,15
W05000417,0
W05000418,0
E05000638,35
E05005855,10
E05005856,15
E05007990,25
E05003550,10
W05000529,70
E05005159,40
E05004027,30
E05001811,0
E05005303,5
E05001270,135
E05007637,40
E05003295,70
E05002346,25
E05004828,15
E05003922,70
E05006388,20
E05006839,15
W05000840,10
E05003726,0
E05003219,0
E05000768,225
E05008236,10
W05000804,20
E05001951,10
E05004295,10
E05007549,5
E05005279,60
W05000805,5
E05008541,15
E05005121,10
E05000425,155
E05000602,55
E05001567,65
E05001608,95
E05001609,35
E05000617,125
E05003357,0
E05001798,45
E05002745,15
W05000481,10
E05008237,25
E05008238,15
E05008239,35
E05005734,5
E05006539,5
E05007616,10
E05000463,70
E05007090,0
E05008367,30
E05004246,10
E05007503,20
E05001899,35
E05003520,15
E05001995,265
E05001653,55
E05003220,0
E05005280,25
E05005706,5
E05000603,125
E05000242,100
E05007991,60
E05002202,75
E05006501,15
E05007504,0
E05005628,10
E05000964,135
E05007323,30
E05007324,5
E05007091,0
E05004829,25
E05004296,10
E05001862,20
E05008682,10
E05004028,155
E05004541,10
E05000447,75
E05004542,10
E05004997,5
E05007060,25
E05007061,20
E05007062,25
E05007063,10
E05007550,5
E05006217,0
E05006218,0
E05001835,90
E05004543,25
W05000215,15
E05005572,5
E05004841,40
E05002217,25
E05000852,130
E05000853,135
E05000854,210
E05005022,0
E05008633,15
E05008796,50
E05008797,25
E05007209,25
E05007325,0
E05008240,15
E05001100,100
E05006954,15
E05001863,40
E05001864,40
E05008056,10
E05000077,35
E05004776,35
E05004777,30
E05004778,40
E05004779,30
E05004780,35
W05000419,0
E05003261,0
E05000707,125
E05004708,40
E05003646,5
E05003950,15
E05003951,20
E05003952,35
E05000448,160
E05002203,75
E05004131,20
E05006284,5
E05005342,20
E05005343,25
E05005344,10
E05005066,30
E05000604,115
E05000605,75
E05007936,20
E05007381,10
E05008738,45
E05002204,45
E05000580,170
E05003404,10
E05007396,0
E05000942,310
E05003331,15
E05005680,5
E05007693,10
E05004480,5
E05006328,5
E05008870,10
E05001407,100
E05007853,0
E05002406,25
E05002407,40
E05008871,10
E05001568,40
E05007397,0
E05007854,40
E05008798,10
E05001493,65
E05007832,0
E05002808,5
E05008814,20
E05000965,200
E05008241,50
E05008242,15
E05008243,40
E05004481,10
W05000865,5
W05000841,105
W05000609,5
E05000943,150
W05000261,5
E05006955,0
E05004105,10
E05006043,0
E05004881,10
E05002646,10
E05008739,75
E05004247,15
E05003377,10
E05004733,5
E05003378,25
E05007918,15
E05001629,65
E05005345,10
E05001358,405
E05000769,245
E05000487,125
E05000664,75
E05002647,5
E05008683,20
E05004183,70
E05008579,5
E05002282,10
E05004913,10
E05004949,25
E05002237,30
E05002238,15
E05000639,30
E05000747,45
E05004933,25
E05004271,0
E05004350,25
E05002120,10
E05005304,15
E05003770,35
E05006557,30
E05001777,25
E05002728,15
E05002729,20
E05004661,0
E05007026,25
E05003358,0
E05001408,170
E05000543,150
E05001630,25
W05000075,0
W05000307,0
W05000157,5
W05000374,0
W05000308,5
W05000375,0
W05000376,5
W05000806,0
W05000017,0
W05000076,0
W05000158,5
W05000884,5
W05000077,0
W05000078,5
W05000482,0
W05000921,35
W05000866,10
W05000867,75
W05000483,10
W05000079,0
W05000130,15
W05000019,0
W05000484,15
W05000310,0
W05000933,5
W05000485,5
W05000644,5
W05000159,0
W05000131,25
W05000311,10
W05000312,15
W05000313,5
W05000314,5
W05000486,20
W05000377,10
W05000160,10
W05000315,0
W05000378,0
W05000379,10
W05000487,0
W05000020,5
W05000807,15
W05000316,0
W05000021,10
W05000317,15
W05000161,5
W05000022,5
W05000380,0
W05000318,0
W05000488,0
W05000885,10
W05000381,5
W05000489,10
W05000808,5
W05000319,5
W05000216,5
W05000490,0
E05001865,5
W05000610,10
W05000382,5
W05000491,10
W05000492,20
W05000132,5
W05000611,15
W05000024,0
W05000162,10
W05000262,5
W05000321,5
W05000322,0
W05000493,5
W05000956,5
W05000383,5
W05000809,5
W05000530,15
W05000494,15
W05000893,0
W05000612,25
W05000889,5
W05000890,20
W05000761,55
W05000025,10
W05000324,5
W05000868,70
W05000026,10
W05000495,25
W05000810,0
W05000326,5
W05000163,0
W05000421,0
W05000384,0
W05000869,150
W05000531,95
W05000133,0
W05000134,0
W05000385,5
W05000327,10
W05000496,5
W05000776,45
W05000811,5
W05000675,10
W05000676,20
W05000645,30
W05000325,0
W05000812,5
W05000386,5
W05000842,20
W05000085,5
W05000328,0
W05000497,15
E05008163,10
W05000777,10
W05000778,10
W05000329,0
W05000086,0
W05000263,30
W05000387,0
W05000498,35
W05000677,25
W05000499,50
W05000135,35
E05001079,140
E05001996,95
E05004522,10
E05001513,25
E05003707,10
E05005923,5
E05002384,30
E05003757,0
E05004219,10
E05007876,40
E05005933,15
E05001514,70
E05006975,5
E05004794,45
W05000886,20
E05005955,20
E05005500,5
E05007524,0
E05002610,5
E05007258,5
E05003379,40
E05007525,10
E05003221,0
E05007092,15
E05004561,0
E05005650,20
E05001515,25
E05001123,75
E05003551,15
E05001194,360
E05000035,60
E05008164,15
E05000814,85
E05007855,0
E05006956,5
E05004934,10
E05001225,155
E05000832,95
E05003683,5
E05001675,155
E05005326,40
E05008057,5
E05000078,15
E05004370,20
E05004808,15
E05000708,210
E05002809,5
E05000464,65
E05005346,5
E05003171,15
E05000870,155
E05002061,10
E05006617,0
E05008244,10
E05008245,5
E05008554,5
E05000243,70
E05002254,30
E05005182,10
E05005347,15
E05008246,20
E05007239,5
E05005793,20
E05008165,15
E05005432,20
E05005433,35
E05005434,15
E05005435,80
E05005436,50
E05005437,0
E05005438,10
E05005439,55
E05005440,25
E05005441,35
E05004159,40
E05004160,35
E05004161,20
E05004162,5
E05002408,50
E05004163,15
E05004164,10
E05004165,15
E05003332,45
E05005681,5
E05007295,0
E05007919,15
E05001080,25
E05003262,0
E05006251,30
E05006478,5
E05007093,5
W05000575,15
E05003521,15
E05000204,165
W05000532,15
E05005236,10
E05000465,25
E05004166,5
E05005972,0
E05006252,0
E05004167,0
E05001226,160
E05006285,0
E05005348,50
E05003333,40
E05003522,35
E05000855,40
E05000507,120
E05001195,930
E05005464,10
E05001377,45
E05005573,10
E05008368,25
E05008247,0
E05008166,25
E05008167,10
E05008168,15
E05002611,0
E05007992,55
E05002255,160
E05006502,10
E05005465,0
E05005466,5
E05005467,10
E05005468,10
E05004351,15
E05005048,40
E05003708,0
E05004950,10
E05001812,0
E05003647,0
E05004352,45
E05004353,0
E05006558,35
E05001249,130
E05003758,10
E05004600,10
E05001610,25
E05005049,5
E05001952,5
E05004601,5
E05001292,65
E05003172,0
E05008369,5
E05008058,40
E05003552,5
E05003727,10
E05003728,10
E05003729,10
E05003263,0
E05005973,5
E05008248,10
E05005574,15
E05005575,15
E05005576,25
E05008634,50
E05008635,20
E05008636,25
E05008637,50
E05008638,15
E05008639,35
W05000330,5
E05001778,120
E05001900,30
E05006976,15
W05000422,0
W05000678,50
W05000331,0
W05000028,25
W05000613,40
W05000614,50
W05000922,15
W05000264,15
E05005794,65
E05006479,45
E05000640,40
E05002385,15
E05003759,10
E05007638,15
E05002365,20
E05004196,20
E05004197,20
E05004198,10
E05004199,10
E05001901,90
E05008370,20
W05000843,60
E05008684,5
E05001026,135
E05006305,25
W05000217,5
E05005882,195
E05001540,190
E05002612,20
E05002746,5
E05007064,0
E05001359,360
E05004248,15
E05000334,20
E05000793,80
E05007027,45
E05008872,10
E05007111,0
E05007567,10
E05007551,25
E05000944,65
E05004809,20
E05001056,245
E05000488,85
E05004620,20
W05000423,5
W05000500,0
E05006503,10
E05000095,95
E05004830,30
E05002325,0
E05001836,125
E05006434,25
E05008249,5
E05008685,30
E05002747,40
E05002748,50
E05002749,25
E05006618,5
W05000087,50
W05000265,10
E05004602,15
E05004106,50
E05004999,20
W05000813,5
E05005577,0
E05001676,235
W05000266,5
W05000576,15
E05005093,120
E05007701,15
E05007591,35
E05007568,15
E05004184,70
E05007112,10
E05002709,5
E05008169,45
E05008170,40
E05005469,20
E05005470,10
E05005471,10
E05005472,25
E05005707,35
E05008873,20
E05005682,25
E05005491,5
E05000606,110
E05004132,5
W05000915,15
E05000296,65
E05008371,15
E05008372,0
E05007833,20
E05003576,5
E05002690,5
E05002691,10
E05003709,0
E05000794,25
E05000795,30
E05005262,25
E05003130,0
E05002613,5
E05001631,30
E05004795,10
E05004796,10
E05003975,20
E05005578,10
E05005772,10
W05000844,15
E05004914,15
E05003760,0
E05006559,10
E05006253,5
E05004810,40
E05001813,0
E05007210,10
W05000957,0
E05007856,0
E05006840,20
E05001654,25
E05001495,5
E05001496,15
E05003553,5
E05003648,0
E05000641,20
E05007569,25
E05006254,0
E05003359,10
E05007877,25
E05003360,25
E05003361,30
E05004371,100
E05008874,15
E05000316,75
W05000533,0
E05004951,95
E05006977,15
W05000534,5
E05007449,50
E05000036,75
E05004621,45
E05004009,5
E05000508,90
E05006329,15
E05007450,5
E05004200,5
E05003937,30
E05001632,60
E05003923,65
E05007336,10
E05006957,10
E05005523,20
W05000029,5
E05008875,15
E05005197,15
E05000728,170
E05005122,30
E05002750,25
W05000332,0
E05008740,15
E05008741,70
E05008742,5
E05008743,70
E05002810,10
E05008815,5
E05003771,60
E05002811,5
W05000388,5
E05008373,25
E05008374,10
E05008375,20
E05008376,5
E05008377,15
E05005305,0
E05006286,0
E05006504,10
E05005501,25
E05005502,10
E05005503,40
E05005504,25
E05005505,25
E05005506,15
E05007211,10
W05000089,10
E05001953,10
E05007146,5
E05008250,20
E05008171,25
E05000945,40
E05004969,15
E05004970,10
E05007071,35
E05008378,10
E05001293,20
E05004842,50
E05002141,20
W05000425,15
E05007296,5
E05001331,115
E05001593,70
E05005819,20
E05007337,35
W05000711,30
E05000466,20
E05005629,20
E05008251,0
E05001010,225
E05002692,35
E05001760,40
E05007326,0
E05001779,25
E05005735,5
E05003264,5
E05001701,35
E05007094,5
E05004952,65
E05000224,85
E05005708,10
E05003334,60
E05005349,10
E05006287,0
E05001497,125
E05002409,65
E05006044,5
E05001433,315
E05001569,15
E05006288,0
E05007592,5
E05008640,45
E05007617,15
E05001954,20
E05001955,20
E05008816,45
E05006841,10
E05000377,80
E05005883,135
E05004133,50
E05000582,180
E05000581,105
E05000709,270
E05007437,10
E05004603,0
E05007028,10
W05000426,15
W05000427,40
W05000428,25
W05000429,35
W05000430,15
W05000431,25
E05000748,195
W05000814,5
E05000057,70
E05001633,95
E05004953,60
E05002463,105
E05001161,165
E05005416,10
E05003198,0
E05000583,165
E05004643,15
E05000749,45
E05005214,35
E05003265,0
E05003710,5
E05002812,5
E05004604,25
E05002218,125
E05002450,75
E05003649,0
E05005067,60
E05006643,0
E05007552,20
E05006863,5
E05007029,0
E05004392,0
E05003496,25
E05007181,20
E05008923,25
E05008924,10
E05008925,10
W05000910,0
E05008379,10
E05005615,65
E05002326,85
E05005068,50
E05001702,75
E05003199,35
E05001409,80
E05006389,5
E05005473,0
W05000815,5
E05004354,20
E05007937,25
E05008641,5
W05000137,20
W05000030,0
E05005524,15
W05000218,20
W05000219,15
W05000220,5
W05000221,40
E05007259,5
E05007260,10
E05007261,20
E05000946,40
E05000986,85
E05006351,5
E05000509,15
E05003627,5
E05008173,25
E05001124,20
E05001125,40
E05001146,105
W05000333,0
E05006864,0
E05006779,5
E05003335,35
E05005281,55
E05004831,0
E05002086,40
E05003131,70
E05008744,65
E05002121,30
E05003608,0
E05005616,90
E05005368,55
E05000675,180
E05001434,75
W05000031,20
E05002157,60
E05004372,90
E05003200,5
E05007182,15
E05000966,75
E05004168,10
E05004327,15
W05000615,75
W05000090,10
W05000923,55
W05000734,55
E05005683,10
E05003222,0
E05001435,75
E05001436,115
E05008059,20
E05008060,15
E05008061,25
W05000535,130
E05001866,5
E05002305,20
E05000525,35
E05003173,45
E05007857,0
E05006219,0
E05001057,65
E05001196,270
E05000922,65
E05003132,70
E05000710,340
E05005350,20
E05000815,80
E05000902,40
E05000711,145
W05000222,15
W05000138,25
E05003711,10
E05000121,75
E05002427,155
E05004108,15
E05004107,60
E05005956,10
E05005651,10
E05005396,30
E05008252,35
E05008253,15
E05007451,0
E05007452,10
W05000679,15
W05000680,40
E05005442,25
E05001570,5
E05004735,5
E05008174,10
E05003664,0
E05005924,15
E05006330,10
E05008254,15
E05004734,5
E05005857,20
E05000257,25
E05005069,80
E05007993,80
E05006480,0
E05006505,10
E05000274,30
E05005417,5
E05001902,35
W05000536,75
E05007382,5
E05001677,325
E05007212,5
E05008380,5
E05002022,10
E05002023,25
E05004393,20
W05000616,20
W05000334,0
E05008642,35
E05008643,20
W05000944,55
E05005736,15
W05000432,15
W05000433,0
E05005418,15
E05004843,15
E05004709,15
E05007095,0
W05000577,80
W05000578,35
W05000579,40
E05001197,695
E05005737,5
E05007147,10
E05006928,10
W05000091,0
E05005884,30
E05005795,185
E05002451,120
W05000735,25
E05008836,20
E05006842,5
E05006865,0
E05008686,25
E05001058,70
E05003761,5
E05005094,35
E05008876,15
E05006435,70
E05003133,30
E05004029,90
E05008687,40
E05005215,60
E05000947,120
E05001250,195
E05004513,15
E05004185,40
E05005709,15
E05008496,0
E05006506,5
E05005474,0
E05007994,10
E05000157,90
E05007505,50
E05000967,100
W05000223,0
W05000268,40
E05005899,15
E05000449,170
E05008837,20
E05007358,15
W05000779,35
E05005351,5
E05003405,15
E05003406,10
E05006256,25
E05001799,210
W05000389,0
E05000244,75
E05005050,10
E05005051,20
E05004134,120
W05000737,70
E05003151,25
E05008062,45
E05007506,85
E05005492,25
E05002178,5
E05001956,10
W05000736,50
E05003476,0
E05008547,0
E05005381,0
E05001101,95
E05000510,95
E05006255,5
E05006331,20
W05000617,30
E05006978,10
E05001516,35
E05004355,30
E05008877,35
E05008817,65
E05003953,65
E05003954,50
E05003955,0
E05005095,95
E05001678,150
E05000544,115
E05001679,145
E05004356,5
E05008878,15
E05008255,15
E05008256,15
E05008769,40
E05002710,5
E05004357,5
E05003554,30
E05004272,5
W05000434,0
E05008497,20
E05001903,5
E05008498,40
E05008499,20
E05001904,5
E05002410,10
E05002411,25
E05001905,5
E05008500,25
E05008501,20
E05001906,15
E05008257,45
E05008258,30
E05008259,20
E05008260,10
E05008261,10
E05008063,90
E05006289,0
E05001410,275
E05006436,10
E05001271,85
E05000923,85
W05000618,15
E05008688,35
W05000537,0
E05005900,5
E05007995,30
E05002614,5
E05003477,5
E05007470,10
E05003577,5
E05005198,5
E05002648,5
E05002142,60
E05003201,20
E05003497,25
E05004935,45
E05001541,160
W05000335,30
W05000336,20
W05000337,5
W05000338,10
W05000339,25
W05000435,5
W05000436,10
E05006257,5
E05000618,35
E05004010,0
E05000275,105
E05000561,20
E05007279,10
E05000409,85
E05001655,10
E05000158,100
E05003362,0
E05002327,50
E05005397,15
E05004445,65
E05000750,25
E05008064,10
E05007338,10
E05000392,25
E05004882,30
E05001517,50
E05007297,5
E05007240,85
E05001814,10
E05001780,190
E05005419,10
E05001453,90
E05002386,20
E05000903,180
E05005000,40
E05005548,10
E05006560,5
E05002179,55
E05006062,5
E05004644,15
E05006332,30
E05007096,5
E05006866,10
E05004954,30
E05005820,15
E05005001,0
E05005052,55
E05005053,10
E05006352,0
E05000987,80
E05000258,70
E05000079,105
E05000183,45
E05001102,35
E05000751,120
E05003665,0
E05006619,10
E05001703,45
E05005579,15
E05005630,5
E05005631,10
E05005632,25
E05005633,10
E05005634,10
E05001103,15
E05006644,5
E05005821,65
E05000676,25
E05005369,20
E05000752,100
E05003555,0
E05007618,5
E05004915,10
E05001494,155
E05008911,45
E05002428,75
E05000526,20
E05001571,110
E05005580,10
E05003650,0
E05005581,0
E05004622,20
E05001634,5
E05005858,20
E05005859,25
E05005860,20
E05004169,15
E05005420,15
E05004883,25
E05003433,25
E05005822,0
E05006220,10
E05006221,35
E05006222,10
E05003628,25
E05004860,5
E05002180,0
E05007702,40
E05004710,0
E05000619,25
E05002306,15
E05000712,170
E05001542,5
E05001198,285
E05005995,20
E05000182,45
E05006561,45
E05005901,5
E05004971,90
E05004972,55
E05004916,110
E05007639,30
E05001572,90
E05007183,25
E05008799,10
E05004328,0
E05000184,115
E05000185,135
W05000224,5
W05000225,0
E05001378,30
E05006333,15
E05006843,5
E05001126,45
E05000080,60
E05000276,170
E05004422,25
E05002205,50
E05004832,45
E05000096,50
E05000335,20
E05005096,90
E05000871,130
E05000336,35
E05007834,10
E05001251,50
E05006914,30
E05006306,25
E05006867,15
E05001543,65
E05001594,45
E05001595,80
E05001544,75
E05006307,20
E05001545,15
E05007920,10
E05000948,90
E05000186,100
W05000619,5
E05000393,50
E05003380,50
E05000545,135
E05007886,45
E05001498,5
E05006416,20
E05006417,15
E05007659,5
E05005531,10
E05005532,15
E05005533,10
E05005534,10
E05005535,10
E05006507,0
E05008879,45
E05002143,35
E05002615,15
E05008880,10
E05001815,5
E05001816,10
E05001817,5
E05001818,5
E05000058,60
E05004297,60
E05008770,5
E05005934,40
E05004446,10
E05002693,60
E05005525,5
E05001781,40
E05007262,5
E05008838,10
E05003381,25
E05002239,75
E05001957,35
E05008644,20
E05004562,5
W05000269,30
E05000796,85
E05007703,10
E05007938,45
W05000620,30
W05000092,20
E05003651,10
E05003652,15
E05007327,10
E05002283,60
E05005773,20
E05008926,10
E05005902,40
E05005507,0
E05007383,15
E05008839,20
E05005823,15
E05003407,20
E05001867,10
E05004186,30
E05003938,35
E05005263,0
E05005549,15
E05000410,40
E05000713,160
E05003382,35
W05000340,0
E05006045,0
E05000904,160
E05000988,80
E05003976,25
E05003924,60
E05004811,30
E05002158,55
E05001272,75
E05003336,35
E05002366,5
E05007453,5
E05001273,120
W05000899,35
E05002367,40
E05001958,20
E05007939,90
E05002062,20
E05004662,0
E05006481,35
E05002412,10
E05001294,40
E05007921,0
E05007148,5
W05000580,10
E05007298,5
E05007593,40
E05003629,5
E05001680,245
E05000770,140
E05003939,45
E05001611,90
E05007213,0
E05005796,15
E05001518,20
E05003152,60
E05000122,70
E05000856,35
E05002240,10
E05002181,95
E05002182,45
E05002183,80
E05003223,0
E05002813,0
E05001761,0
E05005635,5
E05001199,170
E05006223,0
E05001454,80
E05000363,65
E05008175,60
E05008176,30
E05008177,30
E05005023,5
E05007214,0
E05001437,65
E05006540,0
E05003478,0
E05008544,0
E05003480,10
E05007241,20
E05007242,15
E05005974,15
E05003956,25
E05001104,110
E05006258,5
E05007996,50
E05000426,90
E05001379,180
E05004645,0
W05000816,15
E05007507,30
E05005216,25
W05000270,10
E05005237,15
E05004447,5
E05003762,0
E05002284,15
E05004663,5
E05001474,125
E05004358,10
E05008572,0
E05004844,20
E05004833,15
E05001332,165
E05007263,0
E05007398,5
E05007399,15
E05000968,80
W05000538,5
E05001310,60
E05005138,10
E05005139,5
E05007508,10
E05003408,5
E05008262,10
E05000872,125
E05007594,15
E05004395,0
E05004973,30
E05007243,35
E05007184,0
E05000259,10
E05001311,165
E05007149,10
E05001162,170
E05001499,100
E05000205,70
E05004448,0
W05000139,10
E05004055,0
E05002307,5
E05006259,5
E05004861,20
W05000271,25
W05000140,20
W05000780,35
E05005140,5
E05002814,10
E05005370,5
W05000032,0
E05001333,170
E05008840,5
E05001720,75
E05001475,30
E05005141,15
E05000873,70
E05002328,40
E05002368,0
E05001656,110
W05000712,50
E05004845,30
E05001907,10
E05001380,240
E05004298,5
E05005398,30
E05001500,55
E05005199,10
E05005617,120
E05002184,95
E05000949,25
E05001573,85
E05001501,105
E05004884,10
E05004885,10
E05004523,25
E05008881,10
E05007553,10
E05004797,15
E05001574,15
E05005002,65
E05001546,185
E05008689,0
E05008502,20
E05001105,15
E05008841,15
E05002159,115
E05008800,30
E05007384,5
E05003153,30
E05002144,30
E05002063,30
E05003684,5
E05000924,200
E05006844,5
E05000037,85
E05002751,30
E05000260,30
E05004170,5
E05002185,75
E05005421,5
E05002429,55
E05004109,35
E05002064,65
E05006260,5
E05007001,5
E05002452,100
E05001959,25
E05003957,30
E05003958,20
E05003959,15
E05008882,20
E05002464,105
E05004862,70
E05005684,5
E05001960,35
E05007215,5
E05005475,0
W05000093,30
E05000546,155
E05000547,80
E05002752,20
E05001252,55
E05005217,60
E05004544,10
E05008065,20
E05001081,50
W05000581,0
E05004974,75
E05001312,65
E05007997,55
E05008263,10
E05000857,160
W05000501,25
E05000394,25
E05001868,10
W05000437,30
W05000438,40
W05000439,25
W05000440,30
W05000441,30
W05000442,25
W05000443,10
W05000444,5
E05005142,10
W05000391,5
W05000624,10
W05000683,50
W05000684,50
W05000445,0
W05000390,0
W05000539,5
W05000540,255
E05000771,105
W05000622,10
W05000924,25
E05000123,100
E05006290,0
E05002160,110
E05002256,65
E05000225,100
W05000094,10
E05000989,30
E05000990,40
E05001612,15
E05008745,50
E05007002,15
E05007003,10
E05007004,0
E05007030,30
W05000541,15
W05000925,25
E05004834,15
E05001334,60
E05002145,25
E05002649,5
W05000542,10
E05008883,20
E05005183,5
E05004605,20
E05003498,5
W05000623,15
W05000681,60
W05000916,10
W05000095,10
E05003224,5
E05003225,15
E05003226,10
E05003227,5
E05003228,20
E05003229,10
E05008264,20
E05008265,35
W05000917,15
E05000969,35
E05005024,0
W05000096,10
E05004646,10
W05000887,5
W05000682,55
W05000143,30
W05000870,170
W05000871,5
E05008266,25
E05001869,5
W05000272,30
W05000273,15
W05000713,65
W05000226,10
E05006199,0
W05000097,10
W05000502,15
W05000872,50
W05000926,90
W05000543,30
E05008267,30
E05008268,30
E05008269,20
E05002329,20
E05000187,75
E05008270,5
E05001200,290
E05000450,125
E05007922,30
E05007005,5
E05007006,0
E05007007,25
E05004249,30
E05007998,135
E05007999,85
E05002711,20
E05004482,5
E05004483,10
E05004484,10
E05004485,0
E05004486,0
E05004487,0
W05000646,0
E05000317,25
E05000124,20
E05007619,15
E05007595,30
E05004011,30
E05007570,30
E05002087,30
E05008381,15
E05008382,5
E05005399,100
E05001313,45
E05008842,20
E05006437,20
E05001681,140
E05006308,0
E05006309,10
E05007858,45
E05000905,310
E05003763,0
E05004250,105
E05001575,55
E05005550,15
E05007299,0
E05004077,20
E05000677,35
E05002024,15
W05000845,125
E05005400,0
E05004359,15
E05002065,10
E05003434,20
E05003556,5
E05004812,25
E05005652,30
E05007097,15
E05003499,25
E05002369,15
E05000337,80
E05000297,35
E05000298,20
E05007923,10
E05003311,25
E05005996,40
E05007300,5
E05004030,120
E05004031,90
E05002616,0
E05004299,10
E05007620,10
E05000489,105
E05000490,95
E05000125,65
W05000274,55
W05000873,205
E05003312,15
E05001314,210
E05008066,10
E05003960,0
E05000226,145
E05005774,5
W05000934,5
W05000714,30
E05002088,25
E05002089,25
E05002090,30
E05002091,35
E05002092,30
E05001704,25
E05004373,30
E05004012,25
E05004013,5
E05007471,20
E05007472,10
E05000467,100
E05003500,15
W05000275,35
E05000206,145
W05000891,15
W05000503,25
W05000582,35
W05000544,45
E05001455,120
E05001456,95
E05008067,10
E05008068,5
E05008069,10
E05008070,0
W05000927,65
W05000742,25
W05000781,75
W05000782,10
W05000900,40
E05001870,5
W05000504,15
W05000625,30
W05000783,25
W05000686,25
E05002146,80
E05007485,45
E05001613,125
E05004449,40
E05004450,25
E05005861,0
E05006438,20
E05005903,15
E05008927,0
W05000583,50
E05004524,15
E05004525,15
E05003666,20
W05000687,35
W05000626,25
W05000627,15
E05006979,15
E05008178,5
E05008271,15
W05000098,5
W05000099,5
W05000100,0
W05000034,25
E05002025,5
E05002026,0
E05002027,5
E05002028,0
E05002029,10
E05002030,15
E05008884,55
E05007400,20
E05003712,0
W05000817,10
E05002465,65
E05006780,5
E05004757,15
E05004758,50
E05004759,15
E05008801,15
E05005238,95
E05001614,65
E05001615,15
E05007640,10
E05007641,20
E05008272,10
E05007859,5
E05008645,10
E05008646,5
E05005975,5
E05008179,20
E05005401,20
E05000970,80
E05000874,85
E05000875,35
W05000164,15
W05000165,25
W05000166,10
W05000167,40
W05000168,20
E05008647,0
E05004300,5
W05000341,10
E05000097,65
E05002105,30
E05007339,20
E05003772,0
E05001127,40
E05002430,45
E05005282,10
E05005283,10
E05002650,10
E05004135,25
E05002285,30
E05005306,10
E05001147,110
E05000427,115
E05004936,50
E05001274,210
E05000906,350
E05002257,60
E05001908,25
E05005862,0
E05003501,35
E05005582,20
E05000833,30
E05005824,5
E05007860,20
