GEOGRAPHY_CODE,total
E36003402,25
E36003403,15
E36003404,10
E36003405,0
E36003406,5
E36003407,45
E36003408,10
E36003409,10
E36003410,15
E36003411,15
E36003412,5
E36003413,30
E36003414,35
E36003415,10
E36003416,5
E36003417,20
E36003418,20
E36003419,55
E36003420,20
E36003421,15
E36003422,20
E36003423,40
E36003424,30
E36003425,25
E36003426,30
E36003427,25
E36003428,65
E36003429,15
E36003430,20
E36003431,5
E36003432,20
E36003433,5
E36003434,10
E36003435,0
E36003436,10
E36003437,10
E36003438,10
E36003439,5
E36003440,25
E36003441,15
E36003442,25
E36003443,30
E36003444,0
E36003445,45
E36003446,15
E36003447,15
E36003448,0
E36003449,10
E36003450,0
E36003451,35
E36003452,90
E36003453,50
E36003454,40
E36003455,50
E36003456,15
E36003457,20
E36003458,30
E36003459,30
E36003460,10
E36003461,40
E36003462,40
E36003463,10
E36003464,30
E36003465,20
E36003466,45
E36003467,45
E36003468,25
E36003469,20
E36003470,40
E36003471,40
E36003472,35
E36003473,5
E36003474,20
E36003475,70
E36003476,15
E36003477,10
E36003478,5
E36003479,10
E36003480,45
E36003481,60
E36003482,10
E36003483,20
E36003484,20
E36003485,25
E36003486,10
E36003487,5
E36003488,5
E36003489,30
E36003490,15
E36003491,0
E36003492,5
E36003493,0
E36003494,10
E36003495,30
E36003496,25
E36003497,10
E36003498,10
E36003499,5
E36003500,10
E36003501,10
E36003502,25
E36003503,0
E36003504,70
E36003505,40
E36003506,10
E36003507,5
E36003508,80
E36003509,10
E36003510,15
E36003511,15
E36003512,5
E36003513,20
E36003514,5
E36003515,5
E36003516,90
E36003517,0
E36003518,25
E36003519,20
E36003520,35
E36003521,20
E36003522,5
E36003523,20
E36003524,25
E36003525,65
E36003526,10
E36003527,15
E36003528,10
E36003529,110
E36003530,20
E36003531,35
E36003532,80
E36003533,20
E36003534,10
E36003535,5
E36003536,40
E36003537,60
E36003538,70
E36003539,20
E36003540,25
E36003541,15
E36003542,25
E36003543,10
E36003544,50
E36003545,15
E36003546,25
E36003547,10
E36003548,45
E36003549,50
E36003550,40
E36003551,10
E36003552,60
E36003553,30
E36003554,15
E36003555,10
E36003556,40
E36003557,115
E36003558,5
E36003559,30
E36003560,20
E36003561,15
E36003562,25
E36003563,10
E36003564,95
E36003565,65
E36003566,60
E36003567,30
E36003568,0
E36003569,10
E36003570,25
E36003571,15
E36003572,95
E36003573,95
E36003574,25
E36003575,25
E36003576,25
E36003577,60
E36003578,10
E36003579,55
E36003580,10
E36003581,0
E36003582,15
E36003583,10
E36003584,90
E36003585,55
E36003586,30
E36003587,75
E36003588,105
E36003589,5
E36003590,10
E36003591,80
E36003592,70
E36003593,25
E36003594,30
E36003595,10
E36003596,5
E36003597,10
E36003598,5
E36003599,10
E36003600,30
E36003601,20
E36003602,0
E36003603,5
E36003604,30
E36003605,35
E36003606,10
E36003607,15
E36003608,35
E36003609,120
E36003610,5
E36003611,5
E36003612,20
E36003613,40
E36003614,0
E36003615,65
E36003616,50
E36003617,45
E36003618,40
E36003619,10
E36003620,0
E36003621,15
E36003622,5
E36003623,0
E36003624,5
E36003625,10
E36003626,10
E36003627,10
E36003628,0
E36003629,10
E36003630,5
E36003631,5
E36003632,5
E36003633,10
E36003634,10
E36003635,0
E36003636,5
E36003637,0
E36003638,5
E36003639,10
E36003640,0
E36003641,5
E36003642,10
E36003643,15
E36003644,45
E36003645,35
E36003646,5
E36003647,25
E36003648,0
E36003649,45
E36003650,70
E36003651,95
E36003652,65
E36003653,100
E36003654,25
E36003655,20
E36003656,40
E36003657,25
E36003658,25
E36003659,10
E36003660,20
E36003661,40
E36003662,5
E36003663,10
E36003664,20
E36003665,55
E36003666,10
E36003667,10
E36003668,0
E36003669,30
E36003670,10
E36003671,20
E36003672,55
E36003673,40
E36003674,5
E36003675,50
E36003676,25
E36003677,20
E36003678,65
E36003679,30
E36003680,60
E36003681,50
E36003682,80
E36003683,45
E36003684,35
E36003685,145
E36003686,125
E36003687,105
E36003688,25
E36003689,45
E36003690,30
E36003691,25
E36003692,5
E36003693,15
E36003694,55
E36003695,15
E36003696,35
E36003697,10
E36003698,105
E36003699,20
E36003700,25
E36003701,205
E36003702,145
E36003703,115
E36003704,55
E36003705,5
E36003706,120
E36003707,35
E36003708,95
E36003709,90
E36003710,60
E36003711,55
E36003712,30
E36003713,35
E36003714,45
E36003715,30
E36003716,50
E36003717,20
E36003718,5
E36003719,15
E36003720,10
E36003721,10
E36003722,25
E36003723,10
E36003724,5
E36003725,30
E36003726,10
E36003727,15
E36003728,10
E36003729,5
E36003730,0
E36003731,20
E36003732,10
E36003733,15
E36003734,10
E36003735,30
E36003736,30
E36003737,25
E36003738,25
E36003739,15
E36003740,0
E36003741,15
E36003742,0
E36003743,15
E36003744,20
E36003745,5
E36003746,5
E36003747,30
E36003748,0
E36003749,5
E36003750,10
E36003751,10
E36003752,5
E36003753,5
E36003754,15
E36003755,10
E36003756,15
E36003757,35
E36003758,30
E36003759,10
E36003760,5
E36003761,15
E36003762,10
E36003763,110
E36003764,20
E36003765,70
E36003766,10
E36003767,35
E36003768,95
E36003769,65
E36003770,85
E36003771,40
E36003772,40
E36003773,70
E36003774,80
E36003775,70
E36003776,140
E36003777,30
E36003778,20
E36003779,25
E36003780,0
E36003781,10
E36003782,55
E36003783,40
E36003784,20
E36003785,60
E36003786,65
E36003787,15
E36003788,55
E36003789,10
E36003790,35
E36003791,20
E36003792,15
E36003793,0
E36003794,5
E36003795,10
E36003796,5
E36003797,5
E36003798,0
E36003799,15
E36003800,35
E36003801,0
E36003802,0
E36003803,10
E36003804,10
E36003805,10
E36003806,20
E36003807,25
E36003808,15
E36003809,5
E36003810,15
E36003811,5
E36003812,10
E36003813,5
E36003814,0
E36003815,20
E36003816,15
E36003817,5
E36003818,15
E36003819,45
E36003820,60
E36003821,10
E36003822,90
E36003823,80
E36003824,40
E36003825,20
E36003826,30
E36003827,35
E36003828,60
E36003829,25
E36003830,60
E36003831,55
E36003832,95
E36003833,40
E36003834,25
E36003835,15
E36003836,10
E36003837,55
E36003838,15
E36003839,60
E36003840,15
E36003841,10
E36003842,5
E36003843,85
E36003844,20
E36003845,80
E36003846,50
E36003847,20
E36003848,0
E36003849,10
E36003850,15
E36003851,95
E36003852,15
E36003853,20
E36003854,0
E36003855,65
E36003856,90
E36003857,5
E36003858,15
E36003859,0
E36003860,10
E36003861,55
E36003862,10
E36003863,0
E36003864,5
E36003865,70
E36003866,50
E36003867,60
E36003868,20
E36003869,10
E36003870,20
E36003871,0
E36003872,0
E36003873,40
E36003874,25
E36003875,0
E36003876,25
E36003877,70
E36003878,35
E36003879,35
E36003880,45
E36003881,30
E36003882,30
E36003883,40
E36003884,15
E36003885,10
E36003886,40
E36003887,70
E36003888,15
E36003889,10
E36003890,40
E36003891,60
E36003892,25
E36003893,55
E36003894,10
E36003895,10
E36003896,85
E36003897,75
E36003898,20
E36003899,100
E36003900,100
E36003901,110
E36003902,75
E36003903,35
E36003904,0
E36003905,5
E36003906,0
E36003907,0
E36003908,5
E36003909,0
E36003910,0
E36003911,5
E36003912,5
E36003913,10
E36003914,0
E36003915,5
E36003916,15
E36003917,0
E36003918,10
E36003919,10
E36003920,0
E36003921,0
E36003922,15
E36003923,5
E36003924,0
E36003925,5
E36003926,5
E36003927,0
E36003928,20
E36003929,10
E36003930,30
E36003931,10
E36003932,25
E36003933,45
E36003934,35
E36003935,35
E36003936,15
E36003937,65
E36003938,40
E36003939,40
E36003940,30
E36003941,80
E36003942,25
E36003943,20
E36003944,25
E36003945,15
E36003946,15
E36003947,5
E36003948,20
E36003949,5
E36003950,15
E36003951,30
E36003952,5
E36003953,35
E36003954,20
E36003955,25
E36003956,10
E36003957,10
E36003958,5
E36003959,15
E36003960,50
E36003961,10
E36003962,20
E36003963,5
E36003964,10
E36003965,20
E36003966,10
E36003967,5
E36003968,5
E36003969,35
E36003970,5
E36003971,5
E36003972,0
E36003973,50
E36003974,10
E36003975,10
E36003976,20
E36003977,85
E36003978,5
E36003979,5
E36003980,10
E36003981,55
E36003982,0
E36003983,20
E36003984,5
E36003985,5
E36003986,10
E36003987,25
E36003988,40
E36003989,35
E36003990,70
E36003991,20
E36003992,30
E36003993,10
E36003994,25
E36003995,0
E36003996,0
E36003997,5
E36003998,5
E36003999,5
E36004000,5
E36004001,20
E36004002,0
E36004003,10
E36004004,5
E36004005,10
E36004006,15
E36004007,20
E36004008,30
E36004009,15
E36004010,30
E36004011,100
E36004012,0
E36004013,20
E36004014,50
E36004015,10
E36004016,15
E36004017,10
E36004018,35
E36004019,0
E36004020,15
E36004021,5
E36004022,15
E36004023,5
E36004024,15
E36004025,20
E36004026,10
E36004027,15
E36004028,10
E36004029,5
E36004030,15
E36004031,10
E36004032,15
E36004033,5
E36004034,35
E36004035,20
E36004036,30
E36004037,20
E36004038,10
E36004039,15
E36004040,20
E36004041,25
E36004042,0
E36004043,5
E36004044,20
E36004045,35
E36004046,15
E36004047,80
E36004048,50
E36004049,0
E36004050,10
E36004051,55
E36004052,25
E36004053,35
E36004054,25
E36004055,5
E36004056,15
E36004057,10
E36004058,15
E36004059,20
E36004060,25
E36004061,35
E36004062,25
E36004063,5
E36004064,25
E36004065,0
E36004066,0
E36004067,5
E36004068,5
E36004069,5
E36004070,5
E36004071,5
E36004072,5
E36004073,15
E36004074,5
E36004075,10
E36004076,10
E36004077,0
E36004078,5
E36004079,10
E36004080,10
E36004081,20
E36004082,10
E36004083,10
E36004084,25
E36004085,0
E36004086,0
E36004087,0
E36004088,15
E36004089,5
E36004090,5
E36004091,5
E36004092,10
E36004093,60
E36004094,25
E36004095,30
E36004096,5
E36004097,80
E36004098,15
E36004099,50
E36004100,55
E36004101,45
E36004102,35
E36004103,5
E36004104,25
E36004105,15
E36004106,5
E36004107,15
E36004108,5
E36004109,5
E36004110,0
E36004111,0
E36004112,5
E36004113,25
E36004114,10
E36004115,40
E36004116,25
E36004117,25
E36004118,15
E36004119,0
E36004120,5
E36004121,5
E36004122,0
E36004123,0
E36004124,0
E36004125,15
E36004126,15
E36004127,10
E36004128,10
E36004129,30
E36004130,45
E36004131,60
E36004132,10
E36004133,30
E36004134,5
E36004135,20
E36004136,15
E36004137,5
E36004138,5
E36004139,25
E36004140,15
E36004141,10
E36004142,15
E36004143,10
E36004144,15
E36004145,10
E36004146,10
E36004147,10
E36004148,40
E36004149,20
E36004150,35
E36004151,20
E36004152,15
E36004153,30
E36004154,15
E36004155,45
E36004156,20
E36004157,15
E36004158,5
E36004159,35
E36004160,10
E36004161,15
E36004162,15
E36004163,40
E36004164,10
E36004165,10
E36004166,25
E36004167,30
E36004168,5
E36004169,45
E36004170,20
E36004171,35
E36004172,5
E36004173,5
E36004174,25
E36004175,15
E36004176,10
E36004177,15
E36004178,10
E36004179,10
E36004180,5
E36004181,45
E36004182,5
E36004183,20
E36004184,5
E36004185,10
E36004186,15
E36004187,15
E36004188,25
E36004189,0
E36004190,10
E36004191,15
E36004192,10
E36004193,0
E36004194,20
E36004195,5
E36004196,85
E36004197,20
E36004198,5
E36004199,5
E36004200,20
E36004201,40
E36004202,15
E36004203,10
E36004204,5
E36004205,10
E36004206,10
E36004207,5
E36004208,10
E36004209,5
E36004210,0
E36004211,30
E36004212,10
E36004213,25
E36004214,10
E36004215,45
E36004216,5
E36004217,5
E36004218,10
E36004219,155
E36004220,100
E36004221,55
E36004222,35
E36004223,90
E36004224,70
E36004225,70
E36004226,25
E36004227,65
E36004228,90
E36004229,120
E36004230,10
E36004231,10
E36004232,30
E36004233,35
E36004234,15
E36004235,5
E36004236,15
E36004237,20
E36004238,20
E36004239,10
E36004240,10
E36004241,20
E36004242,5
E36004243,10
E36004244,25
E36004245,10
E36004246,10
E36004247,5
E36004248,30
E36004249,10
E36004250,10
E36004251,25
E36004252,30
E36004253,30
E36004254,25
E36004255,0
E36004256,25
E36004257,30
E36004258,10
E36004259,10
E36004260,5
E36004261,45
E36004262,20
E36004263,10
E36004264,30
E36004265,15
E36004266,10
E36004267,30
E36004268,25
E36004269,30
E36004270,25
E36004271,25
E36004272,10
E36004273,10
E36004274,35
E36004275,10
E36004276,5
E36004277,20
E36004278,35
E36004279,25
E36004280,30
E36004281,105
E36004282,0
E36004283,5
E36004284,5
E36004285,65
E36004286,15
E36004287,35
E36004288,55
E36004289,5
E36004290,5
E36004291,10
E36004292,5
E36004293,5
E36004294,25
E36004295,10
E36004296,5
E36004297,10
E36004298,5
E36004299,50
E36004300,15
E36004301,20
E36004302,15
E36004303,15
E36004304,5
E36004305,0
E36004306,10
E36004307,0
E36004308,10
E36004309,10
E36004310,15
E36004311,10
E36004312,10
E36004313,110
E36004314,105
E36004315,135
E36004316,15
E36004317,5
E36004318,5
E36004319,35
E36004320,10
E36004321,15
E36004322,10
E36004323,15
E36004324,10
E36004325,15
E36004326,0
E36004327,10
E36004328,15
E36004329,10
E36004330,15
E36004331,10
E36004332,5
E36004333,5
E36004334,0
E36004335,15
E36004336,5
E36004337,35
E36004338,10
E36004339,20
E36004340,20
E36004341,0
E36004342,5
E36004343,5
E36004344,5
E36004345,0
E36004346,5
E36004347,5
E36004348,15
E36004349,5
E36004350,15
E36004351,10
E36004352,15
E36004353,40
E36004354,10
E36004355,0
E36004356,25
E36004357,40
E36004358,5
E36004359,20
E36004360,35
E36004361,5
E36004362,0
E36004363,5
E36004364,20
E36004365,5
E36004366,5
E36004367,0
E36004368,5
E36004369,10
E36004370,35
E36004371,10
E36004372,15
E36004373,5
E36004374,5
E36004375,5
E36004376,5
E36004377,0
E36004378,10
E36004379,0
E36004380,20
E36004381,15
E36004382,5
E36004383,15
E36004384,10
E36004385,20
E36004386,5
E36004387,10
E36004388,15
E36004389,10
E36004390,20
E36004391,15
E36004392,5
E36004393,15
E36004394,20
E36004395,15
E36004396,20
E36004397,20
E36004398,10
E36004399,15
E36004400,160
E36004401,100
E36004402,20
E36004403,5
E36004404,30
E36004405,20
E36004406,65
E36004407,185
E36004408,15
E36004409,75
E36004410,45
E36004411,15
E36004412,40
E36004413,5
E36004414,5
E36004415,0
E36004416,0
E36004417,20
E36004418,5
E36004419,5
E36004420,15
E36004421,10
E36004422,25
E36004423,60
E36004424,0
E36004425,35
E36004426,15
E36004427,0
E36004428,5
E36004429,10
E36004430,20
E36004431,20
E36004432,15
E36004433,65
E36004434,0
E36004435,15
E36004436,5
E36004437,5
E36004438,5
E36004439,45
E36004440,0
E36004441,10
E36004442,20
E36004443,0
E36004444,15
E36004445,60
E36004446,15
E36004447,5
E36004448,5
E36004449,10
E36004450,15
E36004451,10
E36004452,5
E36004453,0
E36004454,5
E36004455,5
E36004456,0
E36004457,0
E36004458,5
E36004459,10
E36004460,5
E36004461,0
E36004462,5
E36004463,0
E36004464,0
E36004465,10
E36004466,5
E36004467,10
E36004468,15
E36004469,20
E36004470,20
E36004471,25
E36004472,20
E36004473,0
E36004474,0
E36004475,5
E36004476,5
E36004477,5
E36004478,5
E36004479,0
E36004480,15
E36004481,10
E36004482,10
E36004483,5
E36004484,0
E36004485,10
E36004486,5
E36004487,5
E36004488,5
E36004489,85
E36004490,85
E36004491,85
E36004492,25
E36004493,70
E36004494,195
E36004495,135
E36004496,30
E36004497,60
E36004498,70
E36004499,55
E36004500,35
E36004501,115
E36004502,10
E36004503,5
E36004504,5
E36004505,0
E36004506,0
E36004507,15
E36004508,10
E36004509,5
E36004510,10
E36004511,25
E36004512,10
E36004513,5
E36004514,10
E36004515,0
E36004516,10
E36004517,20
E36004518,5
E36004519,15
E36004520,5
E36004521,5
E36004522,15
E36004523,15
E36004524,5
E36004525,5
E36004526,40
E36004527,15
E36004528,5
E36004529,5
E36004530,20
E36004531,10
E36004532,0
E36004533,25
E36004534,0
E36004535,10
E36004536,5
E36004537,0
E36004538,25
E36004539,30
E36004540,45
E36004541,65
E36004542,30
E36004543,0
E36004544,130
E36004545,15
E36004546,40
E36004547,30
E36004548,0
E36004549,30
E36004550,25
E36004551,20
E36004552,15
E36004553,70
E36004554,25
E36004555,5
E36004556,0
E36004557,0
E36004558,5
E36004559,10
E36004560,10
E36004561,5
E36004562,5
E36004563,10
E36004564,35
E36004565,5
E36004566,70
E36004567,20
E36004568,10
E36004569,0
E36004570,0
E36004571,5
E36004572,10
E36004573,5
E36004574,5
E36004575,10
E36004576,5
E36004577,0
E36004578,5
E36004579,15
E36004580,10
E36004581,20
E36004582,10
E36004583,5
E36004584,0
E36004585,5
E36004586,15
E36004587,5
E36004588,10
E36004589,10
E36004590,15
E36004591,60
E36004592,30
E36004593,10
E36004594,25
E36004595,0
E36004596,10
E36004597,15
E36004598,10
E36004599,60
E36004600,70
E36004601,15
E36004602,15
E36004603,25
E36004604,25
E36004605,20
E36004606,20
E36004607,20
E36004608,40
E36004609,5
E36004610,25
E36004611,15
E36004612,60
E36004613,15
E36004614,0
E36004615,75
E36004616,65
E36004617,35
E36004618,5
E36004619,45
E36004620,145
E36004621,65
E36004622,15
E36004623,50
E36004624,35
E36004625,55
E36004626,25
E36004627,5
E36004628,20
E36004629,20
E36004630,10
E36004631,20
E36004632,5
E36004633,15
E36004634,20
E36004635,45
E36004636,30
E36004637,10
E36004638,50
E36004639,30
E36004640,10
E36004641,50
E36004642,50
E36004643,30
E36004644,105
E36004645,25
E36004646,25
E36004647,10
E36004648,5
E36004649,5
E36004650,0
E36004651,10
E36004652,5
E36004653,10
E36004654,5
E36004655,5
E36004656,5
E36004657,0
E36004658,0
E36004659,5
E36004660,5
E36004661,0
E36004662,10
E36004663,5
E36004664,5
E36004665,0
E36004666,5
E36004667,0
E36004668,0
E36004669,0
E36004670,0
E36004671,0
E36004672,15
E36004673,10
E36004674,0
E36004675,0
E36004676,40
E36004677,50
E36004678,50
E36004679,15
E36004680,25
E36004681,0
E36004682,55
E36004683,15
E36004684,5
E36004685,60
E36004686,10
E36004687,5
E36004688,0
E36004689,60
E36004690,0
E36004691,5
E36004692,0
E36004693,0
E36004694,10
E36004695,5
E36004696,0
E36004697,0
E36004698,5
E36004699,0
E36004700,0
E36004701,0
E36004702,0
E36004703,10
E36004704,10
E36004705,5
E36004706,25
E36004707,20
E36004708,15
E36004709,0
E36004710,0
E36004711,10
E36004712,5
E36004713,0
E36004714,5
E36004715,0
E36004716,5
E36004717,20
E36004718,0
E36004719,5
E36004720,0
E36004721,0
E36004722,0
E36004723,10
E36004724,35
E36004725,10
E36004726,0
E36004727,10
E36004728,5
E36004729,0
E36004730,10
E36004731,0
E36004732,25
E36004733,0
E36004734,0
E36004735,25
E36004736,0
E36004737,0
E36004738,5
E36004739,0
E36004740,0
E36004741,5
E36004742,5
E36004743,0
E36004744,5
E36004745,40
E36004746,10
E36004747,30
E36004748,10
E36004749,0
E36004750,0
E36004751,10
E36004752,10
E36004753,10
E36004754,30
E36004755,0
E36004756,5
E36004757,0
E36004758,25
E36004759,5
E36004760,5
E36004761,5
E36004762,5
E36004763,5
E36004764,0
E36004765,25
E36004766,10
E36004767,5
E36004768,10
E36004769,25
E36004770,5
E36004771,35
E36004772,5
E36004773,0
E36004774,5
E36004775,20
E36004776,0
E36004777,0
E36004778,0
E36004779,10
E36004780,5
E36004781,55
E36004782,0
E36004783,5
E36004784,0
E36004785,20
E36004786,0
E36004787,5
E36004788,0
E36004789,0
E36004790,0
E36004791,0
E36004792,0
E36004793,0
E36004794,0
E36004795,15
E36004796,5
E36004797,20
E36004798,10
E36004799,0
E36004800,0
E36004801,0
E36004802,0
E36004803,0
E36004804,10
E36004805,0
E36004806,5
E36004807,5
E36004808,25
E36004809,25
E36004810,20
E36004811,0
E36004812,10
E36004813,10
E36004814,0
E36004815,10
E36004816,0
E36004817,5
E36004818,10
E36004819,0
E36004820,75
E36004821,5
E36004822,35
E36004823,5
E36004824,5
E36004825,50
E36004826,10
E36004827,30
E36004828,15
E36004829,0
E36004830,10
E36004831,5
E36004832,15
E36004833,10
E36004834,20
E36004835,30
E36004836,15
E36004837,25
E36004838,5
E36004839,10
E36004840,15
E36004841,20
E36004842,5
E36004843,15
E36004844,30
E36004845,0
E36004846,15
E36004847,5
E36004848,15
E36004849,5
E36004850,10
E36004851,15
E36004852,10
E36004853,10
E36004854,5
E36004855,0
E36004856,0
E36004857,0
E36004858,65
E36004859,50
E36004860,15
E36004861,20
E36004862,10
E36004863,10
E36004864,10
E36004865,55
E36004866,60
E36004867,35
E36004868,70
E36004869,20
E36004870,35
E36004871,65
E36004872,55
E36004873,40
E36004874,85
E36004875,120
E36004876,65
E36004877,60
E36004878,10
E36004879,30
E36004880,5
E36004881,0
E36004882,25
E36004883,5
E36004884,5
E36004885,55
E36004886,25
E36004887,35
E36004888,45
E36004889,5
E36004890,80
E36004891,20
E36004892,5
E36004893,5
E36004894,5
E36004895,5
E36004896,5
E36004897,15
E36004898,10
E36004899,45
E36004900,30
E36004901,35
E36004902,70
E36004903,45
E36004904,105
E36004905,0
E36004906,10
E36004907,40
E36004908,35
E36004909,20
E36004910,5
E36004911,10
E36004912,5
E36004913,10
E36004914,40
E36004915,40
E36004916,10
E36004917,80
E36004918,15
E36004919,20
E36004920,15
E36004921,40
E36004922,25
E36004923,40
E36004924,5
E36004925,5
E36004926,10
E36004927,45
E36004928,0
E36004929,25
E36004930,45
E36004931,35
E36004932,45
E36004933,25
E36004934,40
E36004935,20
E36004936,5
E36004937,25
E36004938,70
E36004939,10
E36004940,20
E36004941,20
E36004942,10
E36004943,15
E36004944,45
E36004945,30
E36004946,0
E36004947,20
E36004948,5
E36004949,0
E36004950,15
E36004951,40
E36004952,25
E36004953,40
E36004954,10
E36004955,0
E36004956,10
E36004957,5
E36004958,10
E36004959,10
E36004960,35
E36004961,10
E36004962,10
E36004963,10
E36004964,20
E36004965,15
E36004966,15
E36004967,15
E36004968,35
E36004969,15
E36004970,45
E36004971,10
E36004972,10
E36004973,20
E36004974,20
E36004975,55
E36004976,15
E36004977,40
E36004978,15
E36004979,15
E36004980,15
E36004981,30
E36004982,20
E36004983,20
E36004984,20
E36004985,35
E36004986,35
E36004987,20
E36004988,45
E36004989,55
E36004990,50
E36004991,5
E36004992,25
E36004993,15
E36004994,55
E36004995,20
E36004996,15
E36004997,20
E36004998,5
E36004999,45
E36005000,0
E36005001,35
E36005002,30
E36005003,5
E36005004,5
E36005005,10
E36005006,5
E36005007,0
E36005008,5
E36005009,5
E36005010,15
E36005011,15
E36005012,15
E36005013,40
E36005014,0
E36005015,15
E36005016,10
E36005017,5
E36005018,0
E36005019,15
E36005020,20
E36005021,15
E36005022,10
E36005023,10
E36005024,10
E36005025,10
E36005026,5
E36005027,0
E36005028,20
E36005029,5
E36005030,0
E36005031,0
E36005032,0
E36005033,15
E36005034,15
E36005035,10
E36005036,0
E36005037,0
E36005038,15
E36005039,10
E36005040,20
E36005041,70
E36005042,25
E36005043,30
E36005044,55
E36005045,10
E36005046,10
E36005047,10
E36005048,15
E36005049,15
E36005050,20
E36005051,0
E36005052,5
E36005053,5
E36005054,0
E36005055,0
E36005056,10
E36005057,20
E36005058,0
E36005059,5
E36005060,0
E36005061,5
E36005062,10
E36005063,0
E36005064,10
E36005065,30
E36005066,50
E36005067,20
E36005068,40
E36005069,25
E36005070,30
E36005071,15
E36005072,25
E36005073,20
E36005074,20
E36005075,20
E36005076,20
E36005077,30
E36005078,35
E36005079,10
E36005080,5
E36005081,45
E36005082,15
E36005083,40
E36005084,15
E36005085,0
E36005086,10
E36005087,0
E36005088,0
E36005089,10
E36005090,15
E36005091,0
E36005092,5
E36005093,0
E36005094,15
E36005095,10
E36005096,5
E36005097,30
E36005098,15
E36005099,20
E36005100,15
E36005101,5
E36005102,0
E36005103,0
E36005104,10
E36005105,10
E36005106,0
E36005107,5
E36005108,5
E36005109,0
E36005110,5
E36005111,15
E36005112,10
E36005113,10
E36005114,0
E36005115,5
E36005116,5
E36005117,25
E36005118,25
E36005119,10
E36005120,10
E36005121,15
E36005122,15
E36005123,0
E36005124,15
E36005125,5
E36005126,0
E36005127,5
E36005128,20
E36005129,5
E36005130,15
E36005131,5
E36005132,25
E36005133,10
E36005134,10
E36005135,5
E36005136,0
E36005137,5
E36005138,10
E36005139,0
E36005140,15
E36005141,5
E36005142,15
E36005143,10
E36005144,25
E36005145,10
E36005146,5
E36005147,5
E36005148,5
E36005149,5
E36005150,5
E36005151,25
E36005152,10
E36005153,10
E36005154,0
E36005155,10
E36005156,25
E36005157,5
E36005158,15
E36005159,0
E36005160,10
E36005161,0
E36005162,0
E36005163,5
E36005164,10
E36005165,10
E36005166,10
E36005167,30
E36005168,20
E36005169,5
E36005170,25
E36005171,15
E36005172,5
E36005173,15
E36005174,10
E36005175,10
E36005176,0
E36005177,5
E36005178,15
E36005179,5
E36005180,5
E36005181,0
E36005182,15
E36005183,20
E36005184,30
E36005185,45
E36005186,15
E36005187,30
E36005188,10
E36005189,15
E36005190,10
E36005191,5
E36005192,5
E36005193,5
E36005194,0
E36005195,0
E36005196,50
E36005197,20
E36005198,5
E36005199,25
E36005200,20
E36005201,0
E36005202,5
E36005203,10
E36005204,35
E36005205,10
E36005206,5
E36005207,5
E36005208,10
E36005209,35
E36005210,40
E36005211,75
E36005212,80
E36005213,45
E36005214,110
E36005215,10
E36005216,20
E36005217,10
E36005218,10
E36005219,10
E36005220,0
E36005221,70
E36005222,5
E36005223,20
E36005224,15
E36005225,45
E36005226,15
E36005227,10
E36005228,5
E36005229,0
E36005230,0
E36005231,15
E36005232,10
E36005233,20
E36005234,5
E36005235,0
E36005236,10
E36005237,20
E36005238,5
E36005239,10
E36005240,20
E36005241,5
E36005242,10
E36005243,25
E36005244,0
E36005245,0
E36005246,10
E36005247,15
E36005248,5
E36005249,10
E36005250,15
E36005251,20
E36005252,10
E36005253,5
E36005254,5
E36005255,5
E36005256,20
E36005257,10
E36005258,5
E36005259,0
E36005260,5
E36005261,15
E36005262,30
E36005263,0
E36005264,70
E36005265,65
E36005266,30
E36005267,40
E36005268,35
E36005269,15
E36005270,20
E36005271,0
E36005272,5
E36005273,15
E36005274,5
E36005275,0
E36005276,0
E36005277,10
E36005278,15
E36005279,15
E36005280,15
E36005281,25
E36005282,50
E36005283,35
E36005284,55
E36005285,5
E36005286,45
E36005287,35
E36005288,35
E36005289,5
E36005290,30
E36005291,30
E36005292,25
E36005293,20
E36005294,5
E36005295,10
E36005296,0
E36005297,0
E36005298,0
E36005299,0
E36005300,0
E36005301,0
E36005302,25
E36005303,10
E36005304,10
E36005305,10
E36005306,0
E36005307,10
E36005308,15
E36005309,0
E36005310,25
E36005311,20
E36005312,55
E36005313,75
E36005314,70
E36005315,20
E36005316,30
E36005317,20
E36005318,15
E36005319,30
E36005320,35
E36005321,45
E36005322,10
E36005323,30
E36005324,25
E36005325,40
E36005326,5
E36005327,40
E36005328,0
E36005329,15
E36005330,5
E36005331,40
E36005332,5
E36005333,5
E36005334,55
E36005335,20
E36005336,40
E36005337,10
E36005338,5
E36005339,60
E36005340,60
E36005341,10
E36005342,15
E36005343,10
E36005344,0
E36005345,50
E36005346,0
E36005347,10
E36005348,10
E36005349,20
E36005350,10
E36005351,20
E36005352,0
E36005353,10
E36005354,30
E36005355,10
E36005356,35
E36005357,5
E36005358,50
E36005359,30
E36005360,5
E36005361,10
E36005362,5
E36005363,15
E36005364,0
E36005365,5
E36005366,10
E36005367,5
E36005368,25
E36005369,0
E36005370,15
E36005371,20
E36005372,10
E36005373,20
E36005374,30
E36005375,40
E36005376,40
E36005377,20
E36005378,65
E36005379,10
E36005380,30
E36005381,20
E36005382,35
E36005383,30
E36005384,5
E36005385,15
E36005386,15
E36005387,10
E36005388,15
E36005389,25
E36005390,10
E36005391,15
E36005392,35
E36005393,65
E36005394,15
E36005395,25
E36005396,35
E36005397,10
E36005398,15
